,datetime,ask,bid
537,2023-07-19 15:15:04.802164,1.29524,1.29512
538,2023-07-19 15:15:04.889393,1.29524,1.29512
539,2023-07-19 15:15:04.976351,1.29524,1.29512
540,2023-07-19 15:15:05.059236,1.29524,1.29512
541,2023-07-19 15:15:05.138522,1.29524,1.29512
542,2023-07-19 15:15:05.218731,1.29524,1.29512
543,2023-07-19 15:15:05.296573,1.29524,1.29512
544,2023-07-19 15:15:05.371276,1.29524,1.29512
545,2023-07-19 15:15:05.448601,1.29524,1.29512
546,2023-07-19 15:15:05.543666,1.29524,1.29512
547,2023-07-19 15:15:05.661352,1.29524,1.29512
548,2023-07-19 15:15:05.772507,1.29524,1.29512
549,2023-07-19 15:15:05.890191,1.29524,1.29512
550,2023-07-19 15:15:06.007878,1.29524,1.29512
551,2023-07-19 15:15:06.114716,1.29524,1.29512
552,2023-07-19 15:15:06.235393,1.29524,1.29512
553,2023-07-19 15:15:06.364112,1.29524,1.29512
554,2023-07-19 15:15:06.456860,1.29524,1.29512
555,2023-07-19 15:15:06.555543,1.29524,1.29512
556,2023-07-19 15:15:06.656267,1.29524,1.29512
557,2023-07-19 15:15:06.764872,1.29524,1.29512
558,2023-07-19 15:15:06.877563,1.29524,1.29512
559,2023-07-19 15:15:06.987272,1.29524,1.29512
560,2023-07-19 15:15:07.102960,1.29524,1.29512
561,2023-07-19 15:15:07.241591,1.29524,1.29512
562,2023-07-19 15:15:07.347308,1.29524,1.29512
563,2023-07-19 15:15:07.442054,1.29524,1.29512
564,2023-07-19 15:15:07.536393,1.29524,1.29512
565,2023-07-19 15:15:07.630151,1.29524,1.29512
566,2023-07-19 15:15:07.931713,1.29524,1.29512
567,2023-07-19 15:15:08.008073,1.29524,1.29512
568,2023-07-19 15:15:08.097205,1.29524,1.29512
569,2023-07-19 15:15:08.176992,1.29524,1.29512
570,2023-07-19 15:15:08.245082,1.29524,1.29512
571,2023-07-19 15:15:08.315575,1.29524,1.29512
572,2023-07-19 15:15:08.414783,1.29524,1.29512
573,2023-07-19 15:15:08.530169,1.29524,1.29512
574,2023-07-19 15:15:08.734878,1.29524,1.29512
575,2023-07-19 15:15:08.836415,1.29524,1.29512
576,2023-07-19 15:15:08.953901,1.29524,1.29512
577,2023-07-19 15:15:09.049647,1.29524,1.29512
578,2023-07-19 15:15:09.178783,1.29524,1.29512
579,2023-07-19 15:15:09.274658,1.29524,1.29512
580,2023-07-19 15:15:09.337145,1.29524,1.29512
581,2023-07-19 15:15:09.411272,1.29524,1.29512
582,2023-07-19 15:15:09.466126,1.29524,1.29512
583,2023-07-19 15:15:09.542147,1.29524,1.29512
584,2023-07-19 15:15:09.604633,1.29524,1.29512
585,2023-07-19 15:15:09.684192,1.29524,1.29512
586,2023-07-19 15:15:09.748029,1.29524,1.29512
587,2023-07-19 15:15:09.810519,1.29524,1.29512
588,2023-07-19 15:15:09.882805,1.29524,1.29512
589,2023-07-19 15:15:09.950876,1.29524,1.29512
590,2023-07-19 15:15:10.012239,1.29524,1.29512
591,2023-07-19 15:15:10.090670,1.29524,1.29512
592,2023-07-19 15:15:10.285599,1.29524,1.29512
593,2023-07-19 15:15:10.378352,1.29524,1.29512
594,2023-07-19 15:15:10.470104,1.29524,1.29512
595,2023-07-19 15:15:10.568841,1.29524,1.29512
596,2023-07-19 15:15:10.680967,1.29524,1.29512
597,2023-07-19 15:15:10.786257,1.29524,1.29512
598,2023-07-19 15:15:10.986323,1.29524,1.29512
599,2023-07-19 15:15:11.212717,1.29524,1.29512
600,2023-07-19 15:15:11.300425,1.29524,1.29512
601,2023-07-19 15:15:11.366970,1.29524,1.29512
602,2023-07-19 15:15:11.419812,1.29524,1.29512
603,2023-07-19 15:15:11.497556,1.29524,1.29512
604,2023-07-19 15:15:11.558184,1.29524,1.29512
605,2023-07-19 15:15:11.623698,1.29524,1.29512
606,2023-07-19 15:15:11.700265,1.29524,1.29512
607,2023-07-19 15:15:11.763029,1.29524,1.29512
608,2023-07-19 15:15:11.966451,1.29524,1.29512
609,2023-07-19 15:15:12.028437,1.29524,1.29512
610,2023-07-19 15:15:12.099310,1.29524,1.29512
611,2023-07-19 15:15:12.154928,1.29524,1.29512
612,2023-07-19 15:15:12.231555,1.29524,1.29512
613,2023-07-19 15:15:12.427175,1.29524,1.29512
614,2023-07-19 15:15:12.481603,1.29524,1.29512
615,2023-07-19 15:15:12.559701,1.29524,1.29512
616,2023-07-19 15:15:12.622190,1.29524,1.29512
617,2023-07-19 15:15:12.685287,1.29524,1.29512
618,2023-07-19 15:15:12.748300,1.29524,1.29512
619,2023-07-19 15:15:12.826617,1.29524,1.29512
620,2023-07-19 15:15:12.891590,1.29524,1.29512
621,2023-07-19 15:15:12.950788,1.29524,1.29512
622,2023-07-19 15:15:13.024236,1.29524,1.29512
623,2023-07-19 15:15:13.093209,1.29524,1.29512
624,2023-07-19 15:15:13.155635,1.29524,1.29512
625,2023-07-19 15:15:13.230715,1.29524,1.29512
626,2023-07-19 15:15:13.293201,1.29524,1.29512
627,2023-07-19 15:15:13.355686,1.29524,1.29512
628,2023-07-19 15:15:13.426641,1.29524,1.29512
629,2023-07-19 15:15:13.484442,1.29524,1.29512
630,2023-07-19 15:15:13.600032,1.29524,1.29512
631,2023-07-19 15:15:13.713091,1.29524,1.29512
632,2023-07-19 15:15:13.830049,1.29524,1.29512
633,2023-07-19 15:15:14.043102,1.29524,1.29512
634,2023-07-19 15:15:14.127062,1.29524,1.29512
635,2023-07-19 15:15:14.199329,1.29524,1.29512
636,2023-07-19 15:15:14.277436,1.29524,1.29512
637,2023-07-19 15:15:14.350229,1.29524,1.29512
638,2023-07-19 15:15:14.421425,1.29524,1.29512
639,2023-07-19 15:15:14.492598,1.29524,1.29512
640,2023-07-19 15:15:14.676664,1.29524,1.29512
641,2023-07-19 15:15:14.747508,1.29524,1.29512
642,2023-07-19 15:15:14.809995,1.29524,1.29512
643,2023-07-19 15:15:14.880677,1.29524,1.29512
644,2023-07-19 15:15:14.981597,1.29524,1.29512
645,2023-07-19 15:15:15.044083,1.29524,1.29512
646,2023-07-19 15:15:15.122189,1.29524,1.29512
647,2023-07-19 15:15:15.201109,1.29524,1.29512
648,2023-07-19 15:15:15.282340,1.29524,1.29512
649,2023-07-19 15:15:15.341578,1.29524,1.29512
650,2023-07-19 15:15:15.419899,1.29524,1.29512
651,2023-07-19 15:15:15.507664,1.29524,1.29512
652,2023-07-19 15:15:15.575689,1.29524,1.29512
653,2023-07-19 15:15:15.638439,1.29524,1.29512
654,2023-07-19 15:15:15.700925,1.29524,1.29512
655,2023-07-19 15:15:15.800550,1.29524,1.29512
656,2023-07-19 15:15:15.887906,1.29524,1.29512
657,2023-07-19 15:15:15.961843,1.29524,1.29512
658,2023-07-19 15:15:16.028611,1.29524,1.29512
659,2023-07-19 15:15:16.091627,1.29524,1.29512
660,2023-07-19 15:15:16.169545,1.29524,1.29512
661,2023-07-19 15:15:16.256128,1.29524,1.29512
662,2023-07-19 15:15:16.339216,1.29524,1.29512
663,2023-07-19 15:15:16.406866,1.29524,1.29512
664,2023-07-19 15:15:16.489710,1.29524,1.29512
665,2023-07-19 15:15:16.560827,1.29524,1.29512
666,2023-07-19 15:15:16.635075,1.29524,1.29512
667,2023-07-19 15:15:16.728802,1.29524,1.29512
668,2023-07-19 15:15:16.791556,1.29524,1.29512
669,2023-07-19 15:15:16.858867,1.29524,1.29512
670,2023-07-19 15:15:16.930617,1.29524,1.29512
671,2023-07-19 15:15:16.997827,1.29524,1.29512
672,2023-07-19 15:15:17.060313,1.29518,1.29506
673,2023-07-19 15:15:17.155698,1.29517,1.29505
674,2023-07-19 15:15:17.272116,1.29518,1.29506
675,2023-07-19 15:15:17.395578,1.29518,1.29506
676,2023-07-19 15:15:17.492423,1.29518,1.29506
677,2023-07-19 15:15:17.597609,1.29518,1.29506
678,2023-07-19 15:15:17.681671,1.29518,1.29506
679,2023-07-19 15:15:17.775660,1.29518,1.29506
680,2023-07-19 15:15:17.863180,1.29518,1.29506
681,2023-07-19 15:15:17.934637,1.29518,1.29506
682,2023-07-19 15:15:18.008902,1.29518,1.29506
683,2023-07-19 15:15:18.078544,1.29518,1.29506
684,2023-07-19 15:15:18.172550,1.29518,1.29506
685,2023-07-19 15:15:18.267488,1.29518,1.29506
686,2023-07-19 15:15:18.356848,1.29518,1.29506
687,2023-07-19 15:15:18.447605,1.29518,1.29506
688,2023-07-19 15:15:18.516666,1.29518,1.29506
689,2023-07-19 15:15:18.594773,1.29518,1.29506
690,2023-07-19 15:15:18.662675,1.29518,1.29506
691,2023-07-19 15:15:18.756453,1.29518,1.29506
692,2023-07-19 15:15:18.834524,1.29518,1.29506
693,2023-07-19 15:15:18.925877,1.29518,1.29506
694,2023-07-19 15:15:19.038575,1.29518,1.29506
695,2023-07-19 15:15:19.136319,1.29518,1.29506
696,2023-07-19 15:15:19.256992,1.29518,1.29506
697,2023-07-19 15:15:19.381660,1.29518,1.29506
698,2023-07-19 15:15:19.559297,1.29518,1.29506
699,2023-07-19 15:15:19.662022,1.29518,1.29506
700,2023-07-19 15:15:19.765744,1.29518,1.29506
701,2023-07-19 15:15:19.845300,1.29518,1.29506
702,2023-07-19 15:15:19.941050,1.29518,1.29506
703,2023-07-19 15:15:20.038714,1.29518,1.29506
704,2023-07-19 15:15:20.153402,1.29518,1.29506
705,2023-07-19 15:15:20.287045,1.29518,1.29506
706,2023-07-19 15:15:20.428665,1.29518,1.29506
707,2023-07-19 15:15:20.640611,1.29518,1.29506
708,2023-07-19 15:15:20.767652,1.29518,1.29506
709,2023-07-19 15:15:20.851782,1.29518,1.29506
710,2023-07-19 15:15:20.919325,1.29518,1.29506
711,2023-07-19 15:15:21.132172,1.29518,1.29506
712,2023-07-19 15:15:21.197378,1.29518,1.29506
713,2023-07-19 15:15:21.264032,1.29518,1.29506
714,2023-07-19 15:15:21.337162,1.29518,1.29506
715,2023-07-19 15:15:21.403371,1.29518,1.29506
716,2023-07-19 15:15:21.471190,1.29518,1.29506
717,2023-07-19 15:15:21.541999,1.29518,1.29506
718,2023-07-19 15:15:21.747708,1.29518,1.29506
719,2023-07-19 15:15:21.810433,1.29518,1.29506
720,2023-07-19 15:15:21.884397,1.29518,1.29506
721,2023-07-19 15:15:21.949944,1.29518,1.29506
722,2023-07-19 15:15:22.017067,1.29518,1.29506
723,2023-07-19 15:15:22.077031,1.29518,1.29506
724,2023-07-19 15:15:22.155521,1.29518,1.29506
725,2023-07-19 15:15:22.216553,1.29518,1.29506
726,2023-07-19 15:15:22.294668,1.29518,1.29506
727,2023-07-19 15:15:22.357179,1.29518,1.29506
728,2023-07-19 15:15:22.434828,1.29518,1.29506
729,2023-07-19 15:15:22.497312,1.29518,1.29506
730,2023-07-19 15:15:22.559924,1.29518,1.29506
731,2023-07-19 15:15:22.637944,1.29518,1.29506
732,2023-07-19 15:15:22.702973,1.29518,1.29506
733,2023-07-19 15:15:22.764852,1.29518,1.29506
734,2023-07-19 15:15:22.844144,1.29518,1.29506
735,2023-07-19 15:15:22.961791,1.29518,1.29506
736,2023-07-19 15:15:23.087671,1.29518,1.29506
737,2023-07-19 15:15:23.146750,1.29518,1.29506
738,2023-07-19 15:15:23.224856,1.29518,1.29506
739,2023-07-19 15:15:23.294103,1.29518,1.29506
740,2023-07-19 15:15:23.356590,1.29518,1.29506
741,2023-07-19 15:15:23.436050,1.29518,1.29506
742,2023-07-19 15:15:23.505674,1.29518,1.29506
743,2023-07-19 15:15:23.576891,1.29518,1.29506
744,2023-07-19 15:15:23.649343,1.29518,1.29506
745,2023-07-19 15:15:23.714084,1.29518,1.29506
746,2023-07-19 15:15:23.782587,1.29518,1.29506
747,2023-07-19 15:15:23.860407,1.29518,1.29506
748,2023-07-19 15:15:23.930136,1.29518,1.29506
749,2023-07-19 15:15:23.992620,1.29518,1.29506
750,2023-07-19 15:15:24.062190,1.29518,1.29506
751,2023-07-19 15:15:24.124674,1.29518,1.29506
752,2023-07-19 15:15:24.200292,1.29518,1.29506
753,2023-07-19 15:15:24.269758,1.29518,1.29506
754,2023-07-19 15:15:24.347687,1.29518,1.29506
755,2023-07-19 15:15:24.436628,1.29518,1.29506
756,2023-07-19 15:15:24.518723,1.29518,1.29506
757,2023-07-19 15:15:24.575945,1.29518,1.29506
758,2023-07-19 15:15:24.685294,1.29518,1.29506
759,2023-07-19 15:15:24.751172,1.29518,1.29506
760,2023-07-19 15:15:24.826651,1.29518,1.29506
761,2023-07-19 15:15:24.889136,1.29518,1.29506
762,2023-07-19 15:15:25.075716,1.29518,1.29506
763,2023-07-19 15:15:25.142711,1.29518,1.29506
764,2023-07-19 15:15:25.202363,1.29518,1.29506
765,2023-07-19 15:15:25.279396,1.29518,1.29506
766,2023-07-19 15:15:25.372139,1.29518,1.29506
767,2023-07-19 15:15:25.450375,1.29518,1.29506
768,2023-07-19 15:15:25.513187,1.29518,1.29506
769,2023-07-19 15:15:25.577031,1.29518,1.29506
770,2023-07-19 15:15:25.639516,1.29518,1.29506
771,2023-07-19 15:15:25.731887,1.29518,1.29506
772,2023-07-19 15:15:25.826686,1.29518,1.29506
773,2023-07-19 15:15:25.888653,1.29518,1.29506
774,2023-07-19 15:15:25.950670,1.29518,1.29506
775,2023-07-19 15:15:26.029626,1.29518,1.29506
776,2023-07-19 15:15:26.093243,1.29518,1.29506
777,2023-07-19 15:15:26.185705,1.29518,1.29506
778,2023-07-19 15:15:26.279010,1.29518,1.29506
779,2023-07-19 15:15:26.343033,1.29518,1.29506
780,2023-07-19 15:15:26.403577,1.29518,1.29506
781,2023-07-19 15:15:26.481768,1.29518,1.29506
782,2023-07-19 15:15:26.555379,1.29518,1.29506
783,2023-07-19 15:15:26.622253,1.29518,1.29506
784,2023-07-19 15:15:26.716392,1.29518,1.29506
785,2023-07-19 15:15:26.795517,1.29518,1.29506
786,2023-07-19 15:15:26.858359,1.29518,1.29506
787,2023-07-19 15:15:26.919614,1.29518,1.29506
788,2023-07-19 15:15:27.137643,1.29518,1.29506
789,2023-07-19 15:15:27.231390,1.29518,1.29506
790,2023-07-19 15:15:27.295470,1.29518,1.29506
791,2023-07-19 15:15:27.372151,1.29518,1.29506
792,2023-07-19 15:15:27.459343,1.29518,1.29506
793,2023-07-19 15:15:27.529273,1.29518,1.29506
794,2023-07-19 15:15:27.592797,1.29518,1.29506
795,2023-07-19 15:15:27.681272,1.29518,1.29506
796,2023-07-19 15:15:27.764329,1.29518,1.29506
797,2023-07-19 15:15:27.829255,1.29518,1.29506
798,2023-07-19 15:15:27.903755,1.29518,1.29506
799,2023-07-19 15:15:27.966242,1.29518,1.29506
800,2023-07-19 15:15:28.059827,1.29518,1.29506
801,2023-07-19 15:15:28.139297,1.29518,1.29506
802,2023-07-19 15:15:28.201782,1.29518,1.29506
803,2023-07-19 15:15:28.262924,1.29518,1.29506
804,2023-07-19 15:15:28.341516,1.29518,1.29506
805,2023-07-19 15:15:28.437502,1.29518,1.29506
806,2023-07-19 15:15:28.502873,1.29518,1.29506
807,2023-07-19 15:15:28.589972,1.29518,1.29506
808,2023-07-19 15:15:28.668984,1.29518,1.29506
809,2023-07-19 15:15:28.731469,1.29518,1.29506
810,2023-07-19 15:15:28.825154,1.29518,1.29506
811,2023-07-19 15:15:28.904031,1.29518,1.29506
812,2023-07-19 15:15:28.966523,1.29518,1.29506
813,2023-07-19 15:15:29.028542,1.29518,1.29506
814,2023-07-19 15:15:29.106802,1.29518,1.29506
815,2023-07-19 15:15:29.324436,1.29518,1.29506
816,2023-07-19 15:15:29.386920,1.29518,1.29506
817,2023-07-19 15:15:29.450495,1.29518,1.29506
818,2023-07-19 15:15:29.512980,1.29518,1.29506
819,2023-07-19 15:15:29.575972,1.29518,1.29506
820,2023-07-19 15:15:29.654079,1.29518,1.29506
821,2023-07-19 15:15:29.735201,1.29518,1.29506
822,2023-07-19 15:15:29.851620,1.29518,1.29506
823,2023-07-19 15:15:29.953566,1.29518,1.29506
824,2023-07-19 15:15:30.091060,1.29518,1.29506
825,2023-07-19 15:15:30.196784,1.29518,1.29506
826,2023-07-19 15:15:30.302494,1.29518,1.29506
827,2023-07-19 15:15:30.375300,1.29518,1.29506
828,2023-07-19 15:15:30.446007,1.29518,1.29506
829,2023-07-19 15:15:30.513824,1.29518,1.29506
830,2023-07-19 15:15:30.584635,1.29518,1.29506
831,2023-07-19 15:15:30.651181,1.29518,1.29506
832,2023-07-19 15:15:30.719777,1.29518,1.29506
833,2023-07-19 15:15:30.791525,1.29518,1.29506
834,2023-07-19 15:15:30.854356,1.29518,1.29506
835,2023-07-19 15:15:30.923802,1.29518,1.29506
836,2023-07-19 15:15:31.012564,1.29518,1.29506
837,2023-07-19 15:15:31.087363,1.29518,1.29506
838,2023-07-19 15:15:31.164618,1.29518,1.29506
839,2023-07-19 15:15:31.241931,1.29518,1.29506
840,2023-07-19 15:15:31.326394,1.29518,1.29506
841,2023-07-19 15:15:31.394884,1.29518,1.29506
842,2023-07-19 15:15:31.466164,1.29518,1.29506
843,2023-07-19 15:15:31.535182,1.29518,1.29506
844,2023-07-19 15:15:31.603000,1.29518,1.29506
845,2023-07-19 15:15:31.672164,1.29518,1.29506
846,2023-07-19 15:15:31.746155,1.29518,1.29506
